track_id,track_popularity
6NblUCwJXYkQlQ6LhcmSlQ,64
0DQQRJ4sR3pxwom9L7D7QR,64
3uSSjnDMmoyERaAK9KvpJR,61
4LkLfPYc3yjOta7Gk8FDRB,65
1eu6vM3Q8wYKGYZCn26uMb,56
2pg2TiYo9Rb8KeB5JjP7jS,74
4L1eqdFY10yO7tMzvRp0sx,56
6AIte2Iej1QKlaofpjCzW1,63
0q75NwOoFiARAVp4EXU4Bs,77
5GjisoOfsN8qagrax01T4y,58
19woxaSpjOefa2JnAOoqW5,69
3SwhPTNNU5hpF33bbCsji6,49
152lZdxL1OR0ZMW6KquMif,82
3nXrCAE44KlevAkQB2XWcN,70
23c9gmiiv7RCu7twft0Mym,73
1m8WpLYXEiNVZchsWEcCSy,71
3VeuvRWfJLSOzeVPrgi5MR,62
1cPBPL1FlwRM7mYXixVmJB,52
1otG6j1WHNvl9WgXLWkHTo,71
4Uxb6ZyCz6YnB0Rr85IsS8,53
39xVzbZDVYROIkoI0wJU7k,48
5tqZJUHEuqdN12RZVq2l9p,59
6GCIYIWUBSLontW6divqsw,66
564oa00vY05d1uYnTEAAmE,70
6IAgarq2wDeYzpsY2Kx0Hw,65
3KVlk3I9qKGTPFpkWA20nh,57
7dQeS4ErW1iWvnKdrtKwKr,64
1MVpa4w2TsjgUoJxMRAP0Z,48
3myKrRi0ZXU9pRfGgpUCTj,51
2fhePAlCSsJplwkjqMYpVm,69
1Mza2sr6tPhy6jjI3HB9fW,65
3E895HtTn6lB40SA0l9EkL,61
7Ffgp7DIow5wECYQyzEiTq,67
5BOBHIBuzvQuIYL1E1nDzl,69
0Dcv1cRaS8sEUYzjHNhHBr,49
5Q5GYJHW2pAZc5bZKjBjNC,37
5Tp4UJvnsF4Zd05k0zXUte,68
6D53lwtCp4kY6B7aZGkOxB,58
2YnZA9UJFJoHM3BAUAmTHR,21
5dCbF799lzdTCc0eHLKS12,21
6ASmDSPVQ5eAPyuqvkFJsA,1
3J8dsSohvCX0jgG2TVDN2A,0
0yomhqoETEC3360pML8nEx,3
7jjzb6VsR3MTk7dIb7C8ma,24
6STQUG57CklxDvBmrV3l0T,0
6ZvMDPJEXMgxZcYLGvf6ts,0
1QLRsTQdtz5KTXHndX1sLd,6
5vqxTtkfBU3dtUgGoPEsiv,0
4ipa411bzP39RfrNdUcckN,0
6N7ahLwkE8p1e9v6GIrp7z,8
25BZ97EjMp42XIu7DzbdVT,15
2gpEHrWOXBpeAIGORiBWw5,32
6kv6xwlwm1fodXIKYNTvac,16
1K6Rg7qwAsMAD0AwLJTvvT,15
26xoZDVceioM6QJwb3zbVN,0
7I5U5k63Oa8ayMpWRCMgI7,25
2mGWmvIIvs7jKEXxyh7Wfb,48
0RJf03zcEmSCv1PL48n777,9
6sdX6dI2bxMoBSFOR85VAn,0
2GHJIrkfdGtr8CReJrISw2,26
7BnJoLoOxYrNxzo6Hs0J7k,48
6ItLASP9h9ZvU1J9iXEVXS,33
0NXaHNdHP9uA9IXM54y4rC,29
12tomJynzttjC14htb6SBE,3
0jwDEhz1rzyyYYyWfF8Pgr,1
0gT00heO9IfOUFwdkcIOVH,0
1emxi7e5EWFsJmwSKTuUDH,50
7ckO5VCuSYBQGceDzJMd6S,8
0NXQ8VCPViY9CbIT2w5t5N,1
2cCbcR7odUks48dXGgKgEA,0
3tZm76otWH20xzJC7icHCk,62
2oX46s90nkZtTbCowHiWVs,9
2UrAeVF1jqprpG9mWisUH1,37
0S8szpYAYYZJGHAzLPF7kZ,5
5GWV1AwlBbiwbMu6KdUnr0,45
0aN6WpOVcTE8fmmZybZzc7,0
1PuaKKWGYgscPXNnqdBi37,16
33zaP9mzOPm76Zf7HPGkaw,36
1cIbogH3UKRqDO2tasfPTg,6
1aiEUezEsSeZhXprf4bX5e,0
0Kd4v0hGujcMGQKy5LvJo8,20
1O8cqTQ6FYScUEAr6RTmQE,0
4VaautwnWDkePRnzcDhAYY,40
21YIQ4I5xNK3GY7jorq2tO,28
0yKXxMgfRpYzVeIbPZss5B,2
6YA4J5rBfkWZFawehom0fm,1
7Mr2ikCnz0wRaYpqkwnSzh,34
6GXe7h7e3VTbRp8sQ7GLv6,49
4d0dY3ZeMdoYrD5YmdFvWZ,58
7LINJ2qN2WlTuL7Ij9JnyE,20
3mXpK8NQbRujdaIoKZzn5M,25
79VUYSlW3L7vPNLbQCjBoM,8
5LIJvRvIT5aEb0Dclhgy6c,5
7ykTRGiYoTPGYZCajeEghK,0
4U9uKCsD9hqmOFVlraX41a,0
5C25hyezPUXfOktnlSBAQ0,0
6wZRGjTX4Hsq3RcO1t8S61,25
0KQx6HOpJueiSkztcS0r7D,21
7MdWy6ICKc3jmWL9fFAvoo,21
4UzOda57o7ByOBubmhmBrW,14
3AnvtpQlmzUpu1Z0x8UT4D,16
34vq540jPfrXKt2aogxib9,34
0Ryp6HXZv4fdC7wfLJTdS7,16
5B4rfvTKKv3sjnRghgivH1,38
3l3PntoToWjVsXDLTWaFSB,0
2lNys5rfeHsRPwWeCq60qz,0
51cMgiP4rh7RU58hsLJjDR,0
1eOCyaSRBdFGofbLYjgGM2,58
0nNxFQDvrQdYZhqSpEwzlY,0
2b0Db9h4Z7F2ha36YbhTtr,48
1kKLWkqyZEnrOd5tBYYCUn,52
5GDLIsTRZpB1lYUWCaq6ph,20
4kACIeHCApBCrFPpIRbeeB,17
7oCT27uC8YRpj73jJsggAJ,0
1RFM9jKidX2AgZAuV85ZDx,4
3aNxoS85gPgXzaVMQ6N5ui,43
4kQ6ePhvkPxFgiMnxKWfpm,2
1PJ2g623XGObGyUZGK913C,35
5KcZcZOfq0Kwpa6fhiaGZu,0
0qYAgbjY0oONzeO9gVkek0,6
5YjxMnQx0pEdgkzwDyeXGQ,0
7lWv5nVZoX3Dkk2KnZS2jV,28
5rjPINVemhJJL3JUiXLeV1,4
4XibrJJHS3DJO13t3hF6SW,27
3g9nxeJPQM4CxhHt1iNlB4,50
4cFykOhUKQ5dnwLYf59s00,0
1sZOwk7oLpsVH6R65wyktS,8
1Ep0pA7Ld9WoMVWC3zkhOu,9
5GSPbwdtRrHJII2T8AOckK,12
5723PAa2SedzxwifGHy7pd,22
3Gmt6Ki1tySCY6sXvmnR1Z,40
3cJ1OmQXzZFd6vPxILAEbZ,4
1EIvMRhClzMkbJHZAd1Aqa,37
5jIwg6dzwp8I6G2x4joQ5R,1
3QShCUNhvDo21w3XeUE2qb,33
68Zg9JQGWw17f6W59UxXYJ,25
5nOhowIlTe0mAw1i0RQUgn,20
4Q1grs5HY4n8uDIdoqYHCl,42
4QoQgNqZRWs9euigbbYP1A,43
6pTOqW9WKaSSFBLzp2FVIb,23
3ELDXXIcNI3HZ6LoKK580V,31
4lyjlRP5xoJKsMqwiz7558,35
5jgEJXjECdlhzNgfITSTVm,57
0fqKsU4Hsnb0oKlyjat9da,33
10sYl1hGa1krqt5gfslCZ0,0
4lz8RL6TkJ3XlZm0wFfjpR,39
48wtJb8w1yNSLBVy5q9Wos,35
4dA9s3ai98THG4nQlStPes,27
4C8bbFSl37YUCoVeyr3Fl3,46
66QhdvUCKKgvNJVBjIHKGv,48
7IASPK6EZGNTHTxT6yTp0G,27
74HYrIbnpc2xKCTenv5qKM,56
0QQDaKW7eRRoqvbLCylzrn,47
5dd8tOJwLqEvasVqvvrJzV,49
18LavD1R3IO5UCtkXrRVzm,35
4jsPXSR5zZoOHv8uWX0PGG,30
4QD2lJZA427KI59ywRAmyL,0
7BgUcOjSOlKJXASLgJ6bx1,53
0dbuo1Rl0r5ba9HCoaSPL9,1
61AsTu6vfuLieRBzhjskSy,3
1j1uJHqOWownbmqkCbcgCQ,1
74F3s25Zo99d3Ze4qztSPu,40
601ZisFeoajSaCjatZlYGl,0
2bZfoRmADhlF5gMCSZ4pDS,7
5sZAwvRpnoOWrQY93LofKp,0
5q0kCefoIXTSyPdG3ftcec,1
7GxyTvjHH1rH96TYJnBceA,0
21xVx0n3qonzK2PXah9M1S,38
60Pjyla2BNnWzWxNXxGa4u,55
6l4TNbfPtNAOOlGIfceSaO,65
04b5l1WOlEonBLK2qTZrUV,36
72by3Re4C3eVEBXvsUo0zV,57
0FsqhyyHNZJfK29IpHihMK,46
78W3OjLt8Ugxaar3h9mY2j,46
2yndyCjYuUzJyBOQfAIjII,0
1zYNxblaA2j7QrxOqaqyEc,0
1h2LOOg8VaNIZoXxc2J9rk,0
25YxmLweh3btfo18wxp7tU,0
615LO9eHlx6xolbrdQMI7c,0
4Aa6cwl4QQMo61ej9Ucxeu,0
5QFLWPwiMqc6QReNkmAWWY,0
6WvaM9yVAKXKxuD6EdHPIu,0
72EpZIUOksNX1nI28s7tDi,30
6pbhtrRxS6xt0GnEKtLxXb,0
6aWwvl4NxwBC7Sa5kjTD0s,0
5a6cGfEIJ9nmgBuXRdb57w,0
5Ll0VO5jrM6rN9cv2bPLl3,0
6EqT8NTv64FId3JvxBe7mP,30
5tUXQvc0yMQD42799A1mec,47
5M1tzhbcYFY8DwPFDLSJXG,21
18LxLNSgnkXRpijvMTdVtK,9
0HkcFsicQMIumVpNNde204,5
1mD6ztiiAXEF2YhqsfFCDa,1
1hp5TYhnsH4FBQSsR7RpJK,2
3c3yFXZw7ECjgyTzqiAVyM,4
2REGtB7mzeH3GmzpCUPJRj,1
7aK3qffwZNat7UlDFn28X2,4
3BIGSNjb2Ao1v7rOiHRPdq,3
2nT90agaRPagnai5AusA8l,0
3o9PU86yJAeojzW69KdLh6,8
3V5mBc8Qhc9eQnqGnjKsuB,3
5B26qgkQqc9F6OnlJGjzFb,2
2v9QddUdHVKOu7lNpCaXa6,0
3ywXd57iSPA37YT0BtmP3u,0
7x6ev0H9OAmvuDnyuItBZS,47
4y4ilhWm4BcoWs7o5VsI3R,50
72V3zdMD3x7CxNhtN7xYX5,34
78mehkHd1WUDxhcLXkbrLb,53
4yzXvKrnhzV39vbI9fT0ff,17
0jET2Wl3JrzW2XCsFZza6i,17
4q3t9aqaNe79qtLb8mYxzz,15
678xbt4SczRRWLa5GJFe6J,10
4xeCIrsyuB845UFCQsOxAV,16
5I9EBA8KTXOFhwjwWgrNIP,25
15EFDhVPZN6UCBv2FEuwie,36
6ivEZ3UsWccxvqqqNXwmFB,33
4J9f4lTe7j03M7j8rdqVOF,26
0bHs3ly4Bv5BlzE3KrePfX,53
6A7A9t2syLOYlpWowYYhKm,25
3egFyD0Pe21jXAMAnEuLDl,31
5Kjf7kWia6Ey8nRM4Mgj5l,42
7AitCDHecfsGYIb9nhrB5q,16
7km1tntASwmtyzGr8vaT0e,47
5dAyTPhOd3pL5O7LBoRRbS,33
7MFYcmfPkJ095X0Y5FF6ny,36
68MX3Id3tWB9CKV9LqvYQy,25
6yQ4NYT5DRVBNfSksqgynG,28
3nOj4aPgG5KOMh4HBJYMMo,0
2womkqclvLGSEyJ2YpwwrT,32
28luqgS4NCuFKP6YSOtia5,66
5dvpipXxOIH96gcGEKR1Iu,60
4brX8MJs5hxErgq48f9REO,67
4mbOTHs6heygME9uDHg0mf,53
5pCRjB4ODnrZQOKkeck7BU,30
7ckK9JSAnCWy0m1fm1JBud,31
0240T0gP9w6xEgIciBrfVF,61
5iUQMwxUPdJBFeGkePtM66,75
22sTSq5hrpBe4OiWgylpAC,0
7uJvH1U5rhQBEwJILAyA3D,46
3XbjOJKGFh3ASjJtzmq50J,31
5Jc3DzT6kfUQE5rZ076fpR,38
3OmGcFaCHyCFLZUw4KzqA1,36
6P1SNP4w09zcvdt4oytb5d,52
4BGfM7Faj0dyEnSuaOw67j,62
0HvrW09sl0aoAEmlIcZ9s6,5
4BVPMFwf6Xn3y6L1J6RTQt,48
4GdB5M7GbwLZLouktYocFC,60
6hlLKByDfmpoQQrfag0LzV,3
5dlGBAAl2LSIh0ZoxTeKlH,1
1MvH3FdvO17S2eQ4IeNRCo,50
0tNuJpBgtE65diL6Q8Q7fI,67
32sBVB5HmrwJ6e9g0S2BRL,65
61OMCRdMORzZKZ5ury05iG,56
6gAJcOuegRlexpvS9HN8TB,29
2UyGnc6Hw8lj1MFXH3xGQ1,13
27x2tIcwJswikH4dOgUg5x,43
6NIc9aJLGBJG2HcVPx8kE9,16
5hqQwloNLjoiMxf1cOJLOV,37
6Ius4TC0L3cN74HT7ENE6e,78
127tGTzs76FtJSi0OL8iWb,37
7E3gF8d9EEXRqLzsNKFK3A,32
4ipLV4JnYWihKOW8MPoF5K,17
6R8YNdqZntFupGut94mauB,49
6zSe7ZKNjb6Zl5AP78y5QN,44
1lCutqtm2c3N8BNuYMCTCQ,17
3DlgDXIYtnWtJKiB8bZQMv,70
47euMdzPz6bdj7EKPy369S,46
6yIjZliWeKDstbA70wYwm0,2
39NDBdU5Xkm5pCFGa5kZtI,76
6frS5yt1VZWpjrsJDNbzN3,45
5uOXJ6ohLn2V3FRxoFrkgs,43
0X8bb1DGPPvrek9OnLJ4Cv,32
6GnhWMhgJb7uyiiPEiEkDA,77
4UW4I0a056lfIaghMSvaf4,53
2RfT1lgI87TDqWFM10dBVa,3
0uPA6fX70cCdfG172jdcKO,56
2vImBrdMibzlohnN0bffPd,31
1pynf76l80VPFR8pEQRLOu,39
1xCkZYGKDv7ELjSlIKedOy,57
6ujl2ZS1tFebJK2owCHWW4,21
6eQ5PZ0nOj4vKAX63dIQSJ,44
5vhwne4NXUgFdtbnTMz37m,40
2jAn0rAOyLW6hIEuIDNcoT,59
7A4DelrsueDxATfANucgZ9,49
7rt0kEDWRg3pgTZJKuszoE,59
4zQuwW24dweWcaX0fEJkP2,73
50oMV9ChVZchW4zAcsKigA,46
0CPnwugq0UbmaT19wAbhk8,0
5MChi9fdCbTIWDJPPUuuW6,65
3oNn2Qg40BPekTa4zxpSp2,45
1WArHcLGOyA5YIkcEBsg4L,26
3GyvdyLEZ71aW0U1VgHHLF,36
1Xu47hsEbyKfdmlV2DgQw9,54
4KEFi1juFd2f77HgFYka4e,0
58MeeOMk6PMQxXWY9YCNPD,51
3feSwo9dMR0sbvdPU02xbh,0
07DzlYy8cePxVKpTFC3zvg,32
6gifrVamdnrYxkXPV6ul0k,52
5yCVIHTWd5HiCO4TbActOu,9
0I3q5fE6wg7LIfHGngUTnV,77
2y1EJOmGEgpUISuXmW8KOU,41
3FReeuzSopfaMzL1QXbqEa,39
5YNthZljl3VVkWKWzL0gQv,20
4aA9Zj6nzrdBjjuY8lQDxL,42
5TUfKOVdzg2jZmFd7HpVi4,0
4IiI9lpobMyEbhV5VstNs7,54
5rIq9qIH2NERKuolO6CNEz,44
2Mb3zpobD0CvJGWv6NpsPy,60
3dqDRmye4pQMEHBFvJxhsA,42
1eDS8ii1utvj0PjfQLrDb4,62
1cBNzkPsAdI7XJaKIsjKUk,45
4bqTcIQAj0aqqyS5LzMVPx,47
26RcjBcThMrZ8KvsqApOvN,56
4ZDmwD9RakgRLiSyL6oaKa,24
2ik5YFBdGUmPdT5Qxx1Mwf,0
0VughFCmfCAbSPwfAUNWeU,41
1345xOev1kyaeqRdeTxiLi,44
0DJBgfyaAlT7T0i0YAuzrS,46
1Q7vga2QfgMUTmAWXWb3CI,36
7thr8kzCpwu5ps4feugpkj,17
3a1jDMHy0W7598Mu3jkLBh,45
0FMMLKHb74VB0H5u2fP6xo,46
2x5Frs6ts14U4MSLrQQlXg,64
1x1BKrrpq7CfOZPBeUsx16,65
2cw5oXKN9cVz353K6JFAbc,32
0n4bhnGYIoVlEGGbuogyOF,48
04Uz6OywoKTsVETCQ9vAP9,50
4RzhIVXS4ID3UkARntYICJ,43
0YHTIIZalPKM9WkQUDQ9Oj,40
2EWg5vyWthxFUFRtcwpnpo,38
2KpCVL6gtwaKAbyCcwvADp,46
4zFDDTSInTkLg0d0KzxqJj,51
1mfcYIaZ2xiXv9q75sxdnP,40
5itV76hYlBdBeUIMZlkRwE,41
4MmO631CdxuFOm18UVbhkp,52
1UMTkDVCP1Osrt9BLj12go,49
5BZlA4HSV36XZqnfOQOzyz,40
6U1J1IBf0WrwKnUqoSuABj,36
7G1sVwrOMDULbm28gLHKbs,31
2YP9BF2Y9NUMJqgmx50FLH,47
3YqoVQblEPKohgRhvjrj3t,28
4ho1IGIXGpUAdjnIxm6y4J,30
6zft2zhROoyqxbNuG5piOv,22
1LhJHk9KH5HZsxIfpTHRm4,19
7jrmV2k23QbZ3ms08qhG97,29
5ffsJmXSU71JveX1hC4IFG,26
2dtRDOAIVi1RhZ1LZpiXn0,20
1Ljc8eYYwzg9lMzk5QvYrW,22
7iWxKANfS7XgfKPZW9whfR,21
4ty7xlPcY95PFwOR9c3qRT,16
2zh9VJU5HyzDBJIfdTpeOC,30
5ZJSYBtS2P2NmFpYqJnDNU,22
63hpwQ6bWNxQ0YWTUaGtha,21
0zMBgwM8IX7tC0oVSM8hT9,38
5FYQ27w9dCOPtAOLIgWdVF,30
4y173YPGEEH32niIS4Anb0,30
4668NzBeVEmBV175TwDRiL,23
5J3Vufapnr5ThbwpcbxDoi,0
4EBHtWDWT3rXDzfRh1CIMR,0
5X0FDRaiN7aBScXyJwEPMG,0
0Pty8SVxAew9j7eBOD8Kaa,33
5ao8tEjVqtn9zx0YHvtNRU,45
74UH2neux1IsLGhW0IOG4j,33
6ZkCW6AT0fPg6Oi6f5hS8L,18
4Kt9ktbH1rLPGSfc8YXpfr,25
2nMjfJtl5Tj5F9vzuHhqOl,29
64F0vO85TOINI2wItykfU0,37
7ISDHzm0wwyyYTA6oBahNC,33
6OuFH2f6Oq0QddSmwZJu6T,24
36x7aTWJLabT8s5pazV66a,32
6AKoio5a5qRiIK6QvYJJrr,44
62XLlA4Rf4m406v8vprzSD,38
2aZ7e1oWOjztKYRBJiAXHS,0
4VaoEK74pHlhf72js5Kbwy,0
7KhafSGST0BDThAmBrUSgr,0
0AN7buveJEF1x9YwnAbumB,0
3pr5K78tjjl9lpgm6CDzwD,0
2RJXoqhihn42mmQ2ZLiEO3,0
0pE0iF1LmCtqUWoLMZWR6r,0
5aJg8WWDh4Jfr8wIJhE1vl,0
08AVrER4Kh0Q9ORinSK3SQ,0
7ppgB5qYI5nhpWg7e1tvM8,0
37k5Fz1L65ypPdLOnO2EWr,30
6AzSMF56Bce1YCaizQpzWH,39
7gdgzCgsTgmYil11lt7BUw,39
2FavFnagG4fHny2f6GSyhr,30
1hQZiYDGr6bbLc3ZxsT1CM,35
6meIeOX3DHdaCnaNw67abE,51
3QOJdBuXIxpfZ0UfUyErpJ,37
7jZN1zPbCfujEntIWp0UuU,20
1GbISZGgBfYuiM48ows4PU,27
1a6dXyCu3izFQuW5VUzoYc,37
1RPlzicSrdBWXLCBu8ZnO8,25
5WTCHYg9G27e9e5HFKGdd1,47
4twOuEvYNHNUc9dHUqhhUY,30
1f76rJMP93OCXuDn3lzq0S,40
40uwNPMXHFJlZmxjzjody3,36
5RSpR665UGsu1FFEq1pG8R,38
0JUWF44gfMszGNhjCF7Ufs,39
38NUJ71SZ6h0RhWCTCt2wi,23
1DWfjSM4lKBjg7hQLwYkr2,30
3M7p6WJoq4ErrxVmga2sov,22
69rYBfpfc1RXKW8W08BPhC,25
6WQ6SSZtvdLmmXkmliTasP,9
5PNbUaIYAbm7clBZeU7oeQ,28
5QVIt5N6Rg7fJHrwUt55Zo,35
2QIxieRCegkCSS2nDsBFRG,26
1Hfjy5mfIUsBLBBf4eqBnO,32
4RvJ5sXFvWt8n9HHt7yBRD,40
5Apf3vHBoTfRBTRhrndVXO,37
2jsbLRAHKu0FCZcbySednM,35
0DCzMvkONMvWDiOtVzyRUX,45
50RKxAH1u49WI5BI8AlRaw,0
5tAINIC5mrsL4yu3Pi8Krb,43
4TgkPULl2POFQoGOGZ2KgX,31
22p7tgi6cFVBaH7vAbgcUY,40
6h3NfvlWed8jwv1xECzQE4,37
0kiVSrhKLaeij026mcoqXE,26
2bL76Bf8nqqy9dj7tgNVV3,22
6Nq5N6GC5Ik5mteYWlpgKp,32
6w9Ob2zjMx1o614BI9wZsI,50
62pLjWF5RRPQg3mPCLDwf7,17
29KB0fBhoo7o9QvGkG8iHQ,0
7EWiAH42N0RMovbIzah6hs,0
59ec82BVYaafQKsam7SYId,24
4xyoLXrUb0cpROQwZe1ggb,44
5IFBJX7Wf4EzhECoiCjCch,46
0R3OnUm6RgIpRFcckCoi0x,49
1h2LHhmyAXi8tPNLi806JA,61
1jQfgl9WRle7D8a3GXLwaD,58
7gxJ4A7XuV9ZHw6ZrTpfp7,30
32vbyo69yJq5WXyvHCF0Yp,45
0JwfrZk5keNp3SYhZn6Wi1,49
1OepcuP3TLFht8sgCYS5l3,0
27snqdLCPt0CshtieduKID,0
7EMlE67VdDAYUcSYXO1BEY,0
7lkA5h8ejsPjZcLHdGiHdr,0
042wd4CrF4WTAwiKs0F7Ve,52
7c8kmH1pdl1ZLsFxaMxlUl,2
513Tla7AksgNgCDZwOT2LU,0
0tBePnYDUyacbXvTIvTGAi,0
5Jjuv7uNuTbgzj8dl6DeXG,39
5dR7h8Rxj1ko6f9dmKQc77,2
4UOSM66BYQRD4YbOIkcTO8,47
3jP3coGrROR7kjiDlpoRph,12
2XCTU3DJ9W6glWSkM2uQTS,14
1x0OUPKa4Rcj1jCoLI66bZ,45
0Y0JVqSlj8J512B5kjKekP,49
5NbdN6rPwkntsk9rdHO4vl,50
7JJuFG4gELSwccbMXsvTVS,0
7MiWY7OrnN05ZhLmJl1PUl,0
7DpWrUnIr2vWAXztBGcoWM,45
1xV2fxgmXaVJ0mJDgFuG3J,0
7wnC64YPj2YH2oHYBmCzHt,57
74RFiTUWHQwWbqhVrBfKuW,15
02SUyCzxfqllXeEUqVNMVv,46
7j8k8M9korrPWTERMyD7mM,1
5RWOMIPSzfdf9IO6KnFefu,0
0To77mmBsRqtWIZHcnpMvT,0
6kgLcuTv6qe1I3xAKaII8S,51
1JA1CkP5hFEarsErazLeIe,38
2kGTsnVVoDsQuFD3WrbH6b,23
62uuztuThFtrMuigPgbGuR,1
2c5fBBdKPfYSSjqQR8r0yj,1
63PJEtaDQNx3BfJTqEY39c,1
6LRRTTt97J9LnK1D3YcNGB,3
6fbjdXZNtoAJbJZUeT87Ii,58
4qRjfovbhI4EwP7VQNfxVW,61
5XN9jwDlXAZ8j5nMcK7S1d,48
7zBkFHiWejDPxIimU8XpVw,2
3jo3NCp02lsym2Pm4l8hld,31
2NjYeefGWvg8ErbDg1zSnz,40
5sZ49nuYd2lMeiYCI7UfN0,16
4D7o2dM2OeEFXB1omK5aTF,44
1wmQEa5wqsnhBaNNYVwet5,55
1OLeA7zpNAHkHOzBwjYfy7,46
0PEXp5yk0sx9dJ8JzwvjJb,64
2YXYKrW2HtvLIVCMD3eXXj,0
2HytB9M0U9L8fmrDFvDgXD,43
2VsKJODsXzU1NtoFYIh9FM,54
4M4IQlPTL8arij7jFFetWR,21
5GUYJTQap5F3RDQiCOJhrS,74
4L7jMAP8UcIe309yQmkdcO,68
0SsL24tWTdMshmTBhK95HV,31
0UPy6jay9WQ2HSOiYq7nJy,34
4NHanbCsMTqUxOpPDrAPuM,4
05xA64s3UzOOmAnh9SIIjn,61
3bPlMzfHJMYqdAC80NLPTb,45
4Sqkfwcm0HsUMlmmmZYTim,35
4lfNMly5kJ10aXlq0DhnOp,4
0GOVA2bOtFTAONKhbknj2W,17
6OCFXXVmoPFtidXA7ey1SI,55
6SEolIp22t0DzeBfCBo3hr,66
73e0LixjWj3e8prfptVeGD,53
5EM3xViVNKGC6QgbhdDwHW,14
50qLAF3XgfhtaCGDKT4Kks,3
7sofbCzttnuYzcYKVJkbjg,26
5JdNrqdRbwYoZeuErHRf1J,49
31c86U35gJEV813lIaQzZe,39
3xlN0Fe1oEOEiE3yWLYcSD,49
0LbK1bodGLc9xmV1cS9jvL,62
1ulVKX61ePVrT81RLFqrOj,47
3xhXKRGahWzcXF8rD5gUvd,6
46T4UTffeX2GrfqAU1hGjZ,46
6wGXez0O9oWzHJA5RKvhnn,0
5AUl8hyukPfxgVxniZFXAV,36
1l5AqNHJ3foihftOJ1R7Sh,43
66p59VAALXRlp777aP1Wom,50
3ppVO2tyWRRznNmONvt7Se,57
0avSZqODpo898TKYgxxFvZ,26
6UQDIIEPzeduwXlZE86SOF,47
5egiiQYWp19Mda1TA4J4FR,52
5RcuACCOhgoc4ZH57AVCLA,53
2MXnOfWDP2wDO34WFqP5JF,4
7zL1R4SiaifOwieMmxsG7i,17
204PMLBFTDVUHjy44ODWjv,0
2lTL3S3KG0b728s6FuJNLf,7
0U0TACyVlSf1gqFXqnBeA2,0
6BgRXHZK7xJYbazlQvKYJV,0
2MFB0iJptgZtQGUz0PezFa,0
0TFjehto0sBULg4bCiTNb6,0
41h0zUSDUFrIMq4jf9CGM5,4
1oxL7DwEwi0L3LpOrYh8xn,8
7eGra2ciOiLDjn1XXOJs2s,5
4Z83zDzjQyNCQgItGn9h1j,10
1co5vl3ZGNEtkbH8xDrAV9,2
0unTGcjFrPA4UzC7Ro9lBl,3
0QcDlb3cYvbVt3LvZE63Kx,25
61CXA6nMgxRc9oQDmVwNX1,19
3KF7V0e0kVU9W8h8LgJ3JY,17
0HDTxa1k2In5hGS1GrbE4I,21
3Os5bJt8sa607te5xqyNYP,14
6c6VecqqoYOCHul8QvfWBT,13
6WMqWv1edtt1OL1jre38pL,0
3RyKJg21cecLa7DqlzmMz8,3
0olvHwDoIER4aPIrCVeHXc,3
3hbizHj0zEkZvam9mVk8if,5
35HI0iuuROMGCjg2KKgHfc,5
1hIBofedbfeZS8V3RN1By3,4
3yeBgHJfWqR7i1wIRw4Oeb,0
6t4UID7Lgxv3SQExFo7DIm,2
6s961AorFHwuX9KSdEcJfy,0
25p9LHKSXVRT5DsH9iNqQn,4
067rttIeRuLeNHM2dAPb4Q,3
2Vup0lX1VWmjjyRIYRZi5k,2
4ezxMulRZWUWA875Ckxf3p,29
4MFlw0Rqj02GpUv1wuY2Dx,11
4efrXQJaksEgulEO1gicbI,3
7KXUDNOq0MdrZ7zuTVWCIj,4
0HBSsQSsYYDDVf7vGvUeGu,3
6oxTmdk5xBuOTgUMKEqBKu,3
5VWN8bcEVUqwTNbeu7NLJB,6
5ciOELC8e3GeHoER1o5SSg,8
74VtWJjaDMnRIhIF7C3kmP,1
3YUFtdyOT4bZlaJ2YzjGDy,1
1grjXpi93m70kLPHNqwbXl,17
4kyXwepLWWn17KXd6kld97,18
2Y9pYS0xxZB6a1xduvl885,5
3rDvnBhpYg0pwViWJnNvNb,0
32c5K5MRBljaSZ7A7ba7Ia,1
26NvNFPx4A2ODz2ph9hTqA,0
6tUuAUCUdl2yrhjRQDftMi,12
5v6ZfHOBglPvDu12EJlC6h,2
0249LlM4KecGcHlSc5zFAW,0
0bgVegYLX4hvM025wkxmqc,1
5UEhF4kl56BRQGBm2gyciD,1
7MxfhFROuI3vSutVyz6lRB,0
2T3jxtnKXLobkJNLQfbCcf,1
2IFsKfIyb9haLY109j3z41,0
2j8xh3KCpo1erHwHFqkMHD,5
1TPVFKsYJqlY3eN6wdDWFR,24
02jRaYitEwEyi4VLjn8lVh,0
0TEGzVIGosKI7M5m2unDjq,0
2k5SlRwPcIla0W22nC43Nk,0
1W5Z5qzqGVqfVLfgo2JdHi,28
7gq2OIsDiSYz8d1duJHM14,9
1VHszDbet9D1SfmPKkWyqw,1
0q7yWiUCIuoWnDWL295iFb,10
7dqidLW8nhtTA4sfJl3naQ,8
6Bf3yLzTAoUAGCKDocLlNN,9
03qLoMUX19sxaOwvLcKhJG,8
1zwvZLb6YWNDWBm7oCOtDq,3
2sRMb87QD0OkybA5M6NsTW,4
4Za5hZBGX6z9a7X95PEFI2,8
57o5LnB6WH9SAbb7eOmigl,7
6rcbiLefmmfIR6Gz2GQPrf,3
1hSwnYZzE7j0c8S1ziMTzA,4
